date,evictions,unemployment_rate,school_absenteeism,poverty_rate,er_visits
2017-08-21,3,3.8,10.89,11.58,50
2017-08-21,3,7.65,6.12,23.41,47
2017-08-22,7,4.17,14.5,19.27,56
2017-08-24,7,3.89,13.52,16.55,55
2017-08-24,7,5.79,11.93,10.96,47
2017-08-24,3,10.87,6.22,19.45,44
2017-08-26,5,10.1,6.4,23.07,50
2017-08-26,7,11.63,13.18,10.72,46
2017-08-27,7,7.14,5.55,8.11,45
2017-08-27,4,5.81,15.87,20.58,44
2017-08-28,8,11.74,19.91,18.21,50
2017-08-29,8,6.44,13.96,16.55,54
2017-08-30,5,3.08,15.85,15.75,46
2017-08-30,10,10.38,11.58,16.46,46
2017-08-31,6,4.52,15.01,14.37,44
2017-08-31,9,9.46,14.78,9.4,45
2017-08-31,8,3.14,17.36,21.19,59
2017-09-02,6,4.0,15.67,15.95,41
2017-09-02,4,7.35,16.24,22.02,60
2017-09-02,2,3.61,13.35,24.7,61
2017-09-02,3,11.0,12.27,10.92,46
2017-09-02,1,9.75,11.88,21.49,37
2017-09-04,8,5.95,10.88,24.62,43
2017-09-04,7,8.38,8.99,20.32,56
2017-09-05,5,9.44,5.5,12.18,46
2017-09-05,2,9.8,15.07,23.24,40
2017-09-06,7,6.56,18.51,21.48,47
2017-09-07,12,11.09,18.96,15.64,45
2017-09-07,5,11.48,13.71,17.73,48
2017-09-09,3,4.76,6.41,20.27,49
2017-09-11,4,11.2,18.18,10.12,29
2017-09-11,5,9.41,16.22,23.76,52
2017-09-13,6,10.99,8.77,24.79,48
2017-09-13,3,6.82,17.05,13.62,39
2017-09-14,3,8.95,12.08,20.16,40
2017-09-14,1,5.12,18.31,15.16,55
2017-09-14,5,9.76,8.71,8.47,49
2017-09-14,2,8.24,17.01,24.3,47
2017-09-14,4,7.33,15.68,10.42,48
2017-09-15,2,9.23,5.22,9.27,51
2017-09-15,7,7.97,13.45,22.23,57
2017-09-16,3,9.89,15.73,8.58,34
2017-09-16,9,10.73,7.35,19.69,53
2017-09-18,6,10.21,12.98,23.81,55
2017-09-19,5,5.77,9.56,14.91,51
2017-09-19,2,11.79,15.44,9.16,42
2017-09-19,5,8.85,13.1,11.71,48
2017-09-20,5,5.91,14.32,24.12,60
2017-09-21,8,3.38,6.09,15.91,54
2017-09-21,2,11.89,7.07,17.2,38
2017-09-22,5,8.39,13.28,10.65,48
2017-09-23,5,5.05,7.72,23.61,58
2017-09-23,6,7.42,12.48,16.79,54
2017-09-23,1,6.58,15.35,16.99,43
2017-09-23,3,11.56,17.15,17.79,51
2017-09-24,9,7.43,7.15,21.05,32
2017-09-24,6,7.36,16.13,11.45,45
2017-09-24,5,10.15,10.45,24.02,36
2017-09-25,4,6.52,15.18,10.98,50
2017-09-26,3,4.77,7.18,11.36,34
2017-09-26,11,9.92,12.73,8.21,36
2017-09-26,6,11.19,17.56,8.33,63
2017-09-27,3,3.41,6.6,15.29,47
2017-09-28,7,10.74,17.42,11.11,50
2017-09-28,6,6.94,11.79,11.6,39
2017-09-28,2,5.6,17.35,24.79,52
2017-09-29,4,3.35,19.38,23.8,52
2017-09-29,5,4.85,7.39,13.48,42
2017-09-30,2,6.0,15.12,13.83,54
2017-09-30,2,3.64,8.53,12.97,45
2017-09-30,4,4.7,7.03,23.0,51
2017-09-30,6,9.63,14.42,9.67,45
2017-10-01,4,9.18,6.62,17.93,43
2017-10-01,6,9.93,11.98,11.17,55
2017-10-02,8,4.49,14.54,20.89,43
2017-10-03,7,3.39,12.49,18.73,44
2017-10-03,8,7.22,15.46,14.59,53
2017-10-03,5,6.09,17.02,9.67,49
2017-10-04,1,9.99,18.08,21.05,48
2017-10-04,5,7.85,13.4,9.31,41
2017-10-05,5,11.38,9.15,12.65,37
2017-10-05,7,3.55,12.64,12.31,45
2017-10-06,2,6.27,10.82,17.83,60
2017-10-06,6,6.65,8.39,16.73,51
2017-10-06,6,4.13,12.94,12.76,52
2017-10-06,3,8.25,5.34,15.32,63
2017-10-06,5,3.36,14.08,15.42,44
2017-10-07,7,9.41,17.32,17.75,56
2017-10-07,4,3.34,19.99,23.27,48
2017-10-07,3,10.86,18.83,10.41,54
2017-10-08,2,3.59,6.35,17.48,50
2017-10-09,4,7.11,7.44,8.31,52
2017-10-09,8,4.4,7.08,19.87,55
2017-10-09,9,4.2,13.38,18.89,49
2017-10-10,11,9.49,5.69,19.8,48
2017-10-10,4,9.97,19.05,16.07,36
2017-10-10,8,9.65,5.93,11.18,41
2017-10-11,2,6.64,10.87,15.62,64
2017-10-11,2,11.92,18.41,8.4,44
2017-10-11,8,6.06,19.23,14.48,46
2017-10-11,3,5.21,11.98,22.26,55
2017-10-11,6,11.97,12.33,13.76,49
2017-10-11,6,11.8,14.54,18.06,44
2017-10-11,6,8.33,11.11,12.44,32
2017-10-12,4,4.88,9.87,10.28,67
2017-10-12,2,5.15,16.09,16.86,53
2017-10-13,4,7.69,13.93,8.61,60
2017-10-13,7,9.98,12.23,23.38,40
2017-10-13,5,3.7,6.51,21.21,50
2017-10-14,5,9.19,6.03,24.96,67
2017-10-15,5,3.93,12.66,24.88,56
2017-10-15,4,10.6,14.29,20.39,48
2017-10-16,4,7.79,14.86,21.2,60
2017-10-17,2,11.91,18.42,16.98,59
2017-10-17,4,9.78,17.24,11.72,52
2017-10-17,3,7.48,7.11,21.74,54
2017-10-18,5,4.27,16.92,12.58,55
2017-10-18,3,7.88,15.14,19.05,54
2017-10-18,6,4.03,17.42,20.42,56
2017-10-18,8,11.15,17.65,17.59,55
2017-10-19,5,5.07,10.18,19.27,49
2017-10-19,6,10.79,8.95,12.98,59
2017-10-20,2,5.74,13.29,20.93,42
2017-10-20,7,5.0,9.48,24.04,49
2017-10-21,4,5.74,10.25,16.23,34
2017-10-22,7,9.37,6.04,10.06,44
2017-10-22,3,7.73,19.87,18.54,46
2017-10-22,7,3.97,9.64,13.8,51
2017-10-22,5,4.23,16.7,15.12,48
2017-10-22,4,6.41,19.9,10.58,51
2017-10-23,7,6.05,19.54,18.64,50
2017-10-23,5,10.67,14.51,21.38,56
2017-10-23,6,8.15,13.08,21.03,45
2017-10-23,7,4.68,9.64,24.9,45
2017-10-24,6,3.26,17.92,11.61,39
2017-10-24,8,3.92,10.07,23.54,43
2017-10-24,4,9.3,6.6,20.45,41
2017-10-25,7,10.62,9.41,20.03,56
2017-10-25,5,10.04,9.73,19.62,44
2017-10-25,5,10.11,15.78,17.15,42
2017-10-25,5,5.35,7.54,14.44,52
2017-10-26,4,11.9,9.75,24.04,47
2017-10-26,2,3.78,6.15,10.57,52
2017-10-26,5,10.39,17.73,10.99,51
2017-10-26,7,3.87,15.87,8.28,43
2017-10-27,4,5.41,11.56,20.57,45
2017-10-30,6,7.46,11.45,23.2,49
2017-10-30,4,3.48,7.5,11.16,39
2017-10-30,3,6.55,10.77,8.59,65
2017-10-31,2,6.15,18.6,12.15,50
2017-10-31,3,8.82,7.08,23.02,52
2017-11-01,5,9.46,16.48,8.28,49
2017-11-01,11,3.81,5.71,9.72,70
2017-11-02,4,3.34,9.68,8.42,48
2017-11-02,6,9.98,17.7,24.03,49
2017-11-04,8,7.75,11.67,10.3,57
2017-11-04,8,7.81,15.54,23.31,46
2017-11-04,4,11.83,6.55,16.05,51
2017-11-04,12,6.94,15.25,14.71,50
2017-11-05,7,4.77,17.29,15.25,46
2017-11-06,1,9.13,17.08,15.12,50
2017-11-06,1,10.34,11.58,13.81,55
2017-11-07,7,7.52,18.56,21.78,51
2017-11-07,3,9.23,13.62,16.64,49
2017-11-08,4,7.63,17.27,24.85,54
2017-11-09,2,6.67,8.2,16.8,41
2017-11-09,3,3.31,8.15,21.91,44
2017-11-09,8,4.56,16.32,20.67,54
2017-11-11,4,7.32,14.7,14.82,39
2017-11-12,10,6.57,15.14,21.41,53
2017-11-13,4,10.59,8.55,10.63,52
2017-11-13,3,3.98,10.99,11.46,44
2017-11-14,3,3.45,8.88,18.52,44
2017-11-14,3,3.78,6.02,20.1,61
2017-11-14,5,9.1,8.06,18.95,33
2017-11-14,5,8.35,19.93,16.66,46
2017-11-15,8,8.69,8.51,10.34,56
2017-11-15,7,4.41,7.39,14.34,38
2017-11-17,5,7.65,15.45,18.28,53
2017-11-18,1,9.91,14.03,11.84,52
2017-11-18,4,9.15,16.19,18.84,58
2017-11-18,6,6.95,14.81,11.98,48
2017-11-19,4,3.93,8.34,9.66,60
2017-11-19,4,10.84,12.51,13.51,52
2017-11-20,3,7.74,7.65,12.64,56
2017-11-20,3,11.01,8.8,21.78,65
2017-11-20,3,6.95,19.8,16.22,48
2017-11-22,7,5.13,15.93,9.09,57
2017-11-23,8,5.77,16.74,21.86,47
2017-11-23,6,6.76,5.45,12.57,52
2017-11-24,6,8.53,10.73,17.65,44
2017-11-24,2,9.92,13.33,17.21,54
2017-11-24,9,5.18,7.25,24.52,58
2017-11-25,7,4.69,17.73,12.33,43
2017-11-25,5,4.82,7.09,10.47,59
2017-11-25,6,11.41,14.55,12.39,44
2017-11-26,4,4.48,13.3,17.8,44
2017-11-27,6,6.11,17.74,11.7,50
2017-11-27,5,7.37,9.68,13.79,49
2017-11-28,5,8.01,9.26,19.19,43
2017-11-28,4,10.72,17.7,9.98,58
2017-11-28,2,4.02,8.32,24.07,54
2017-11-29,5,3.97,16.19,17.05,54
2017-11-30,6,5.85,7.87,16.22,63
2017-11-30,4,6.72,18.14,14.17,37
2017-12-01,6,6.36,17.59,12.18,62
2017-12-01,3,6.53,16.81,16.22,58
2017-12-01,8,10.66,12.37,16.27,39
2017-12-02,3,10.53,5.51,8.95,50
2017-12-02,5,10.25,6.99,22.41,39
2017-12-03,1,9.8,11.85,21.95,46
2017-12-03,9,3.36,5.65,15.61,48
2017-12-04,3,4.34,5.95,13.72,47
2017-12-06,2,9.59,6.88,16.48,45
2017-12-06,10,8.35,8.91,11.76,49
2017-12-06,4,9.07,16.24,8.01,60
2017-12-06,6,9.45,5.72,14.02,47
2017-12-06,11,11.2,19.75,8.31,43
2017-12-08,6,8.72,9.11,8.69,50
2017-12-09,3,5.48,9.8,8.5,54
2017-12-10,4,3.75,8.72,22.96,52
2017-12-11,7,6.89,14.04,10.44,48
2017-12-11,4,9.39,5.29,12.32,44
2017-12-12,7,5.54,6.4,16.33,53
2017-12-12,5,4.08,6.48,17.0,46
2017-12-12,7,11.99,14.97,10.08,64
2017-12-12,7,6.77,9.94,23.46,43
2017-12-13,1,4.95,11.56,11.93,52
2017-12-13,4,4.48,19.25,24.02,47
2017-12-13,10,10.77,8.0,12.37,49
2017-12-14,6,10.38,6.05,8.04,48
2017-12-14,10,8.52,11.62,24.52,58
2017-12-14,6,7.92,7.46,16.22,57
2017-12-15,4,11.56,7.17,22.94,48
2017-12-16,6,5.05,11.15,20.48,40
2017-12-16,2,6.74,15.04,11.04,61
2017-12-16,5,3.22,8.64,22.37,43
2017-12-17,5,6.77,18.14,8.87,38
2017-12-17,3,6.46,10.44,16.63,56
2017-12-18,6,11.55,19.01,12.32,49
2017-12-18,1,6.22,12.39,14.15,44
2017-12-18,3,10.51,15.9,20.87,49
2017-12-18,4,9.9,17.74,19.62,42
2017-12-19,5,4.33,12.95,15.48,45
2017-12-19,3,11.66,17.75,8.78,50
2017-12-19,1,8.68,10.67,8.68,39
2017-12-20,4,8.37,10.45,19.94,46
2017-12-20,4,3.11,16.91,24.13,48
2017-12-20,8,9.29,8.62,22.4,56
2017-12-21,6,3.5,15.76,10.08,52
2017-12-22,1,4.67,6.16,10.06,62
2017-12-22,6,3.89,14.53,18.38,60
2017-12-23,4,6.4,19.13,19.18,48
2017-12-24,3,10.16,11.85,18.48,46
2017-12-24,2,9.37,11.24,23.05,50
2017-12-25,5,3.96,13.11,11.93,62
2017-12-25,5,10.19,15.79,10.93,58
2017-12-25,6,7.15,10.38,23.54,51
2017-12-26,2,3.29,5.0,20.28,42
2017-12-28,3,5.01,12.53,20.1,50
2017-12-29,0,10.07,11.29,13.7,61
2017-12-29,6,9.6,12.99,18.67,46
2017-12-30,7,4.7,15.73,20.35,56
2017-12-30,3,3.34,9.25,18.2,40
2017-12-31,7,5.66,12.58,20.52,48
2017-12-31,7,10.15,8.8,18.03,40
2017-12-31,5,11.45,11.89,24.69,54
2018-01-02,5,8.16,10.17,16.36,47
2018-01-03,4,3.82,10.54,8.21,47
2018-01-03,5,7.52,13.69,10.78,52
2018-01-03,2,11.99,15.34,24.39,47
2018-01-04,4,11.45,5.19,15.98,48
2018-01-04,6,11.94,18.15,10.05,55
2018-01-05,5,9.29,10.47,10.65,57
2018-01-06,4,6.83,14.65,8.49,52
2018-01-06,6,11.04,6.84,11.85,53
2018-01-06,4,11.06,13.57,24.77,49
2018-01-07,4,4.3,15.18,13.59,50
2018-01-07,6,9.98,7.36,12.25,54
2018-01-07,4,11.27,18.68,19.35,41
2018-01-08,7,11.09,16.36,19.46,45
2018-01-08,7,9.36,13.01,24.45,50
2018-01-09,6,7.84,7.49,20.4,47
2018-01-09,4,9.99,17.98,9.87,48
2018-01-09,5,7.65,6.03,24.76,44
2018-01-10,5,5.89,6.73,20.75,53
2018-01-11,5,5.33,15.47,12.41,47
2018-01-11,6,7.87,8.81,12.44,53
2018-01-12,6,7.1,11.89,24.32,54
2018-01-12,8,7.72,13.08,11.27,49
2018-01-13,4,5.35,11.87,11.87,38
2018-01-13,9,8.32,6.26,14.1,43
2018-01-13,11,8.96,16.06,19.55,46
2018-01-14,5,10.26,8.6,15.31,53
2018-01-14,5,8.31,16.08,13.29,57
2018-01-15,5,9.8,17.98,12.55,42
2018-01-15,2,4.52,13.05,10.13,55
2018-01-17,4,4.09,15.6,17.29,52
2018-01-17,6,4.62,5.55,12.65,56
2018-01-18,3,10.62,5.55,13.64,54
2018-01-18,6,8.01,7.96,8.13,53
2018-01-19,6,7.1,10.38,17.03,54
2018-01-19,2,9.86,7.74,19.84,47
2018-01-20,2,4.12,14.52,23.77,44
2018-01-21,7,3.06,9.15,11.35,36
2018-01-22,7,5.8,17.69,23.63,51
2018-01-22,5,5.24,13.41,14.14,43
2018-01-24,4,5.77,10.67,21.64,49
2018-01-25,3,11.76,18.4,23.25,56
2018-01-25,5,8.11,17.43,24.34,55
2018-01-25,2,8.3,17.3,13.53,56
2018-01-25,5,8.9,15.93,12.43,56
2018-01-26,6,6.58,14.21,15.47,44
2018-01-27,7,11.81,10.5,17.43,54
2018-01-30,6,11.76,11.34,19.74,61
2018-01-31,4,9.92,14.71,19.76,57
2018-02-01,3,4.91,7.59,9.98,51
2018-02-02,4,10.92,17.42,18.4,47
2018-02-02,4,3.91,19.08,10.85,54
2018-02-03,12,8.67,6.47,20.09,51
2018-02-03,6,7.11,5.34,24.6,50
2018-02-03,4,3.35,7.14,21.11,52
2018-02-03,4,11.14,16.4,19.81,53
2018-02-05,13,11.65,6.62,9.32,42
2018-02-06,6,11.17,10.58,11.14,62
2018-02-06,4,4.73,5.95,14.04,59
2018-02-06,5,6.0,11.49,23.87,58
2018-02-06,3,11.6,14.06,13.63,56
2018-02-07,4,3.96,14.43,21.83,48
2018-02-08,6,8.25,12.78,9.76,53
2018-02-08,5,7.37,19.07,19.25,47
2018-02-09,6,4.37,12.97,21.24,51
2018-02-09,5,10.98,17.89,17.23,55
2018-02-09,7,4.21,19.9,21.04,55
2018-02-09,5,8.33,8.45,20.3,30
2018-02-10,7,5.86,8.98,16.11,50
2018-02-10,5,6.76,12.83,22.71,47
2018-02-10,4,4.9,7.74,13.81,39
2018-02-11,7,8.62,13.46,15.23,40
2018-02-11,4,11.9,15.27,17.18,46
2018-02-12,4,10.5,5.91,10.22,52
2018-02-12,5,9.15,15.22,16.76,46
2018-02-14,1,9.81,7.39,13.51,47
2018-02-15,7,10.55,9.49,12.36,54
2018-02-16,1,7.25,16.08,17.81,36
2018-02-16,5,8.1,7.45,13.6,60
2018-02-16,5,11.06,12.98,22.54,58
2018-02-18,4,9.26,13.84,14.97,38
2018-02-19,4,4.22,7.47,15.02,53
2018-02-19,5,10.02,9.12,24.69,41
2018-02-19,7,3.2,14.1,13.81,52
2018-02-22,1,10.63,11.92,10.24,53
2018-02-22,8,10.09,14.9,22.9,52
2018-02-24,3,10.48,17.82,23.59,49
2018-02-26,4,3.21,7.03,11.85,53
2018-02-27,4,11.75,6.06,23.0,60
2018-02-27,6,8.53,15.0,16.41,44
2018-02-27,6,10.2,16.56,8.74,54
2018-02-28,3,8.1,11.74,17.33,45
2018-03-01,3,6.06,10.91,22.43,54
2018-03-01,2,5.67,13.95,14.74,42
2018-03-01,3,3.63,13.27,17.37,48
2018-03-01,5,7.88,12.35,10.39,43
2018-03-02,6,4.29,17.28,22.32,49
2018-03-02,6,8.11,7.6,9.82,41
2018-03-02,6,8.62,15.22,9.61,54
2018-03-03,5,6.98,16.12,23.87,59
2018-03-03,5,4.41,18.52,22.85,45
2018-03-03,6,6.89,19.18,17.77,53
2018-03-03,6,10.91,12.62,9.8,53
2018-03-03,5,7.12,11.5,17.28,46
2018-03-04,6,6.08,12.56,23.65,50
2018-03-04,6,8.67,15.99,18.41,54
2018-03-04,6,8.57,5.26,11.37,49
2018-03-04,4,3.82,7.61,23.4,59
2018-03-06,7,5.13,18.61,22.71,39
2018-03-06,6,7.45,7.93,17.29,44
2018-03-06,3,6.3,8.43,22.49,48
2018-03-06,7,5.88,19.09,8.96,53
2018-03-07,4,7.01,9.41,15.84,41
2018-03-07,9,5.61,9.36,11.03,43
2018-03-07,5,6.13,18.86,22.24,40
2018-03-07,5,9.96,10.63,24.51,56
2018-03-08,9,7.59,12.41,23.82,52
2018-03-09,5,10.86,13.41,16.56,38
2018-03-10,3,11.54,18.02,16.69,60
2018-03-10,5,11.3,6.16,23.44,54
2018-03-10,3,5.28,8.91,20.27,58
2018-03-11,5,7.26,13.81,9.27,59
2018-03-11,5,7.82,11.52,10.18,40
2018-03-12,3,10.67,9.17,24.18,39
2018-03-12,7,8.03,11.14,14.22,52
2018-03-12,3,5.27,19.49,11.19,51
2018-03-13,6,7.93,5.32,20.5,59
2018-03-13,8,3.4,7.2,22.95,58
2018-03-13,3,10.51,5.28,11.51,47
2018-03-14,4,8.09,13.9,12.27,44
2018-03-15,6,8.87,5.19,23.3,37
2018-03-15,5,4.81,11.81,8.22,49
2018-03-17,7,8.02,17.89,23.44,61
2018-03-18,10,7.78,6.46,8.67,47
2018-03-18,6,8.58,10.48,9.62,46
2018-03-18,8,10.63,10.67,22.66,52
2018-03-18,3,9.88,10.43,12.22,47
2018-03-19,5,7.92,15.91,11.82,47
2018-03-19,2,11.04,5.07,22.35,49
2018-03-20,6,6.23,16.7,17.22,56
2018-03-20,6,7.43,17.59,13.96,56
2018-03-21,1,8.84,11.47,20.14,54
2018-03-21,5,6.97,18.31,21.77,54
2018-03-21,2,6.25,10.72,22.67,36
2018-03-22,4,4.01,15.42,10.03,54
2018-03-22,3,8.72,10.83,17.9,64
2018-03-23,7,4.73,5.57,19.53,46
2018-03-24,4,4.24,6.25,9.98,53
2018-03-25,6,4.64,11.63,18.37,40
2018-03-27,9,9.2,19.85,8.54,51
2018-03-27,4,4.25,7.66,13.81,37
2018-03-29,4,11.79,18.43,10.92,54
2018-03-29,4,9.83,18.79,17.54,44
2018-03-29,4,6.53,11.14,11.25,56
2018-03-29,5,8.34,11.93,21.42,35
2018-03-30,9,3.07,12.54,10.06,44
2018-03-30,3,10.6,16.56,20.88,49
2018-03-30,6,5.44,6.86,9.68,33
2018-04-01,4,3.65,9.93,15.52,55
2018-04-01,6,9.82,7.56,19.88,54
2018-04-01,3,5.97,18.18,10.74,50
2018-04-02,8,8.11,6.06,20.79,47
2018-04-02,5,10.6,16.22,24.21,51
2018-04-02,7,9.98,11.6,14.35,66
2018-04-02,4,6.03,15.72,8.0,44
2018-04-02,4,10.82,18.35,16.11,44
2018-04-02,2,6.5,10.09,23.34,44
2018-04-02,7,7.5,8.41,19.31,62
2018-04-03,5,8.51,14.75,19.96,50
2018-04-04,6,3.64,19.96,21.47,52
2018-04-04,8,8.37,15.94,23.44,50
2018-04-05,7,8.2,16.93,10.12,59
2018-04-06,4,10.86,14.45,18.03,47
2018-04-06,4,6.18,10.52,23.13,46
2018-04-07,3,5.18,14.82,21.19,46
2018-04-08,6,7.29,6.93,12.23,38
2018-04-09,9,9.19,12.33,22.87,40
2018-04-09,4,8.06,13.6,13.0,57
2018-04-10,8,4.24,18.6,14.99,44
2018-04-11,4,6.13,18.8,11.16,55
2018-04-12,5,3.57,5.9,23.05,54
2018-04-12,1,9.65,14.48,9.58,52
2018-04-14,3,10.95,16.95,24.9,66
2018-04-15,5,3.41,13.05,13.59,54
2018-04-15,1,7.73,6.44,20.08,54
2018-04-15,6,8.09,8.49,10.19,50
2018-04-16,5,6.95,9.7,16.29,44
2018-04-19,6,7.52,14.94,8.68,55
2018-04-22,5,9.39,5.98,22.93,58
2018-04-23,4,7.35,13.24,15.59,59
2018-04-24,4,11.28,6.63,20.63,58
2018-04-24,3,7.87,10.93,23.21,46
2018-04-24,5,3.65,11.38,9.17,47
2018-04-25,5,11.58,11.78,16.69,55
2018-04-25,3,4.32,15.66,11.22,42
2018-04-26,5,10.06,6.22,9.17,55
2018-04-26,6,7.74,9.02,18.57,45
2018-04-26,8,9.67,14.62,9.94,40
2018-04-27,7,7.62,19.15,16.36,38
2018-04-28,4,3.53,14.31,11.35,58
2018-04-29,4,6.37,18.25,11.36,42
2018-04-29,1,8.59,19.53,16.89,62
2018-05-02,4,8.66,18.26,17.44,47
2018-05-02,4,11.76,19.58,8.06,61
2018-05-02,7,8.46,16.66,16.51,51
2018-05-02,4,5.58,18.31,19.39,53
2018-05-02,6,3.39,12.37,19.53,58
2018-05-03,4,10.1,10.18,22.45,35
2018-05-03,5,11.0,20.0,23.22,53
2018-05-03,3,8.52,6.47,18.59,60
2018-05-04,3,7.34,19.37,16.19,54
2018-05-05,4,10.75,11.46,11.47,54
2018-05-05,8,5.16,5.34,10.15,57
2018-05-05,6,6.59,17.05,18.35,63
2018-05-07,5,7.57,11.66,24.09,56
2018-05-07,7,3.44,16.98,12.73,56
2018-05-09,8,9.2,5.67,9.69,44
2018-05-09,4,4.7,19.61,15.21,56
2018-05-10,7,6.0,15.07,8.01,63
2018-05-10,4,6.73,5.72,17.41,55
2018-05-11,6,8.75,5.07,8.84,66
2018-05-11,4,3.59,13.91,23.83,54
2018-05-11,6,6.07,19.65,22.79,45
2018-05-12,3,5.47,12.86,9.95,48
2018-05-13,2,3.01,10.31,10.5,43
2018-05-13,4,9.22,19.08,24.21,50
2018-05-13,7,5.12,19.76,21.83,41
2018-05-14,6,4.5,16.77,24.01,42
2018-05-15,10,10.18,15.77,13.69,52
2018-05-15,5,3.35,5.03,9.89,58
2018-05-15,5,11.1,9.71,18.46,56
2018-05-16,6,9.18,18.88,24.43,51
2018-05-16,6,4.55,10.52,10.21,45
2018-05-17,2,6.15,10.02,21.92,49
2018-05-18,3,11.55,13.06,14.11,68
2018-05-19,5,8.57,11.72,9.96,65
2018-05-21,4,8.48,17.88,15.8,49
2018-05-21,10,8.88,6.23,16.31,53
2018-05-21,4,7.16,14.88,8.15,54
2018-05-22,6,4.51,15.46,16.07,55
2018-05-23,5,4.36,18.2,19.01,45
2018-05-23,9,9.19,11.24,21.0,52
2018-05-23,5,10.96,9.43,9.68,47
2018-05-24,10,5.7,14.4,22.9,59
2018-05-24,8,7.53,15.87,10.85,63
2018-05-24,6,11.93,7.56,19.19,50
2018-05-26,6,5.31,7.37,17.39,53
2018-05-27,4,6.51,8.95,22.96,46
2018-05-27,5,6.27,8.72,8.66,51
2018-05-27,2,3.29,16.26,11.26,40
2018-05-27,3,7.59,12.96,10.07,43
2018-05-28,7,4.88,13.22,13.57,51
2018-05-29,4,4.16,5.22,13.76,60
2018-05-29,6,9.39,19.91,9.51,42
2018-05-29,4,9.89,17.45,16.74,56
2018-05-29,4,11.0,11.65,9.98,38
2018-05-30,4,11.41,6.0,9.26,53
2018-06-01,7,10.82,15.41,8.56,34
2018-06-02,5,4.1,13.03,23.8,40
2018-06-02,5,5.01,15.16,14.74,47
2018-06-03,7,4.1,15.16,12.82,42
2018-06-03,2,6.18,7.32,16.2,58
2018-06-04,6,4.12,9.93,10.68,56
2018-06-05,6,8.88,5.27,14.9,30
2018-06-05,5,9.45,19.73,11.24,67
2018-06-05,5,4.44,17.1,13.17,53
2018-06-05,4,8.59,18.93,23.71,49
2018-06-05,4,3.21,5.66,10.53,59
2018-06-05,6,6.91,12.51,16.06,54
2018-06-06,5,5.57,16.21,19.23,46
2018-06-06,2,11.99,6.56,23.61,59
2018-06-06,2,11.31,16.66,23.69,56
2018-06-07,3,4.33,14.71,12.2,53
2018-06-08,4,11.26,19.77,24.03,51
2018-06-10,5,6.77,7.11,13.63,63
2018-06-10,6,8.19,14.44,23.21,47
2018-06-11,9,7.8,19.21,9.58,50
2018-06-11,3,9.54,16.16,11.37,44
2018-06-12,5,6.01,10.04,9.34,56
2018-06-13,3,3.63,6.79,13.08,46
2018-06-14,4,6.76,19.46,22.86,52
2018-06-16,3,7.9,6.08,10.71,51
2018-06-16,9,7.99,19.63,11.82,32
2018-06-16,6,10.13,9.55,11.68,45
2018-06-17,1,3.4,17.9,12.67,45
2018-06-18,5,11.89,13.31,8.32,53
2018-06-18,6,11.92,18.69,15.21,50
2018-06-19,6,3.89,11.4,24.6,60
2018-06-19,4,6.1,17.75,15.62,56
2018-06-19,4,8.31,8.58,21.83,54
2018-06-19,3,6.36,12.0,17.71,50
2018-06-20,2,7.39,17.69,8.25,43
2018-06-20,3,5.93,6.78,17.95,43
2018-06-21,4,9.41,15.93,24.09,51
2018-06-21,5,6.28,11.55,17.41,59
2018-06-22,5,6.87,12.7,16.97,45
2018-06-23,2,8.18,13.69,19.39,39
2018-06-23,2,11.72,9.13,22.81,46
2018-06-23,4,8.78,6.45,17.6,52
2018-06-24,5,3.87,5.28,14.91,63
2018-06-24,6,5.87,11.46,8.63,65
2018-06-24,6,6.78,9.03,9.89,48
2018-06-25,6,9.66,14.49,19.03,41
2018-06-26,4,7.02,15.74,18.52,47
2018-06-26,9,8.93,12.56,12.06,54
2018-06-27,2,10.56,14.28,20.22,48
2018-06-27,5,3.94,13.41,12.75,40
2018-06-28,8,9.89,5.07,13.18,47
2018-06-28,6,9.71,17.63,9.04,59
2018-06-28,3,10.38,5.89,17.35,53
2018-06-29,5,11.6,11.16,12.89,44
2018-06-29,5,5.79,6.67,21.92,45
2018-06-29,6,6.86,14.93,21.62,52
2018-06-30,9,5.36,9.88,10.18,53
2018-06-30,8,5.94,6.07,10.72,63
2018-07-01,1,5.97,5.68,13.46,55
2018-07-01,7,10.83,8.56,17.87,45
2018-07-03,4,3.57,15.01,13.82,45
2018-07-03,3,4.82,15.77,13.95,54
2018-07-03,5,8.5,6.93,10.38,48
2018-07-03,5,9.89,7.09,13.71,43
2018-07-03,4,9.28,13.9,16.0,58
2018-07-04,6,3.42,19.36,24.74,58
2018-07-04,9,7.08,13.29,22.25,64
2018-07-04,8,4.66,15.68,21.48,50
2018-07-05,3,11.89,13.63,17.52,51
2018-07-05,3,11.99,6.57,14.12,42
2018-07-05,5,3.46,19.2,22.57,62
2018-07-05,8,9.01,6.08,13.91,58
2018-07-05,6,10.32,16.4,18.08,47
2018-07-06,6,5.92,19.69,12.37,54
2018-07-08,7,9.24,9.78,21.2,42
2018-07-08,4,4.69,7.57,16.75,44
2018-07-08,7,4.15,13.49,23.22,53
2018-07-09,10,11.33,16.93,17.67,48
2018-07-11,3,8.78,19.24,10.79,42
2018-07-11,7,10.35,15.41,24.88,43
2018-07-12,3,7.79,10.04,16.53,62
2018-07-12,5,4.39,12.42,12.26,39
2018-07-13,1,6.39,16.42,13.6,47
